Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,cumul_emb8,cumul_emb9,cumul_emb10,cumul_emb11,cumul_emb12,cumul_emb13,cumul_emb14,cumul_emb15,no_node_emb
Andre Patterson,2015,Minnesota Vikings (NFL),defensive line,D,DL,3,11,0.438,0.438,0,0,0.08307942748069763,-0.4371765851974487,-0.1444261372089386,-0.18655656278133392,0.7594419717788696,0.03722565621137619,0.03430580720305443,0.9369940757751464,0.21186716854572296,0.38596946001052856,0.13772793114185333,-0.18377943336963654,0.055896081030368805,-0.6897599101066589,0.31057995557785034,0.009230497293174269,0
Mike Zimmer,2015,Minnesota Vikings (NFL),head coach,HC,HC,1,21,0.688,0.513,1,0,-0.13161101937294006,0.01516930479556322,-0.4642860293388367,-0.5210762023925781,-0.02719269692897797,-0.06752979010343553,-0.026153068989515305,0.5039806365966797,0.7643761634826659,0.7376679778099059,0.08098478615283966,-0.4283906817436218,-0.4832534193992615,-0.4778748750686646,0.5120159387588501,0.05908085033297539,0
Adam Zimmer,2015,Minnesota Vikings (NFL),linebackers,D,LB,3,9,0.625,0.402,0,0,-0.12668836116790771,-0.3242458999156952,-0.5915027856826782,-1.160882592201233,0.8773115873336792,0.4528679847717285,-0.11903875321149825,0.01955489814281464,-0.04112756624817848,0.12096161395311356,0.7398454546928406,-0.09104953706264496,-0.2925778031349182,-0.016783323138952255,0.4352720379829407,0.2699177861213684,0
Norv Turner,2015,Minnesota Vikings (NFL),offensive coordinator,OC,OC,2,30,0.562,0.438,0,1,0.3149139583110809,-0.042379558086395264,-0.2605298161506653,0.026177698746323586,0.11207791417837144,0.1683105230331421,0.26666733622550964,0.4776028394699097,-0.24925996363162994,0.5588134527206421,0.6286904215812683,-0.295728862285614,-0.2632679045200348,0.18391793966293332,-0.2719990313053131,-0.3227595388889313,0
Jeff Davidson,2015,Minnesota Vikings (NFL),offensive line,O,OL,3,20,0.625,0.338,0,0,-0.2170265763998032,0.1003635823726654,-0.2914457321166992,-0.4714445173740387,0.2581319808959961,-0.1120489463210106,0.007811311166733503,0.11852308362722395,-0.052644193172454834,0.3644657731056213,0.4669196009635925,0.0973937287926674,0.6372268795967102,0.2931230366230011,-0.2666508257389069,0.6001293659210205,0
Scott Turner,2015,Minnesota Vikings (NFL),quarterbacks,O,QB,3,4,0.438,0.344,0,0,-0.2049870938062668,0.025765465572476387,-0.8603324294090271,-0.07784264534711838,0.7207264304161072,0.19021978974342346,0.14590242505073547,0.9896380305290222,-0.3698653876781464,0.0580667182803154,0.3892539441585541,-0.4259692430496216,0.02081343159079552,0.14457987248897552,0.6125879883766174,-0.4219549596309662,0
Kirby Wilson,2015,Minnesota Vikings (NFL),running backs,O,RB,3,17,0.75,0.588,0,0,0.027406860142946243,0.10566852986812593,-0.024965329095721245,-0.6939851641654968,0.5364005565643309,-0.3358480632305145,-0.2849015593528748,0.6029334664344788,-0.4558424949645996,0.885534942150116,0.26489657163619995,0.019023971632122997,-0.09573916345834732,-0.0485273115336895,0.5287882685661316,0.17578159272670746,0
Kevin Stefanski,2015,Minnesota Vikings (NFL),tight ends,O,TE,3,10,0.438,0.438,0,0,-0.30445197224617004,0.3867069780826569,-0.7080497145652771,-0.7123906016349792,0.9794923067092896,0.05851446837186813,-0.1806500256061554,0.8035098910331726,-0.013762546703219414,0.4145584404468536,0.3356282711029053,-0.17110887169837952,-0.1806354969739914,-0.34194275736808777,0.3672291934490204,0.07527189701795578,0
George Stewart,2015,Minnesota Vikings (NFL),wide receivers,O,WR,3,26,0.625,0.388,0,0,-0.09098997712135316,0.6232087016105652,0.4308732450008392,-0.9417499899864196,0.29895925521850586,-0.1806552857160568,0.5210267305374146,0.2824531197547913,-0.05456753447651863,0.0561540424823761,0.35658663511276245,-0.4447853267192841,0.2524027228355408,0.4613942205905914,0.21923530101776126,-0.18184560537338254,0
Jerry Gray,2016,Minnesota Vikings (NFL),defensive backs,D,Sec,3,17,0.688,0.5,0,0,0.18743202090263367,0.07254031300544739,0.5798179507255554,-0.22181996703147888,0.28931838274002075,0.4443149268627167,0.12882278859615326,-0.058346845209598534,-0.35242706537246704,-0.5843829512596129,0.2844699919223785,0.8771494626998901,-0.40709573030471796,0.2346761375665665,0.791117787361145,0.5330263376235962,0
George Edwards,2016,Minnesota Vikings (NFL),defensive coordinator,DC,DC,2,18,0.688,0.488,0,1,0.2241240888834,-0.02196185290813446,-0.05612216144800186,-0.12368366867303847,0.3860093951225281,-0.7772345542907715,-0.26813966035842896,-0.1338774710893631,0.29169464111328125,0.1521734744310379,-0.2087242603302002,-0.14419710636138916,-1.0694460868835451,-0.2339743673801422,0.8166782855987549,0.3927333652973175,0
Andre Patterson,2016,Minnesota Vikings (NFL),defensive line,D,DL,3,12,0.688,0.563,0,0,-0.17458072304725647,-0.2512527406215668,0.3958710730075836,-0.3228512108325958,0.4845772981643677,0.12804946303367615,-0.10559885948896408,0.35319721698760986,-0.3779731392860413,0.5989657640457153,0.10783728957176207,0.6322352886199951,-0.5703180432319641,-0.4874246716499329,0.4550188481807709,0.0408213846385479,0
Mike Zimmer,2016,Minnesota Vikings (NFL),head coach,HC,HC,1,22,0.688,0.6,1,0,-0.06715228408575058,-0.3037249743938446,-0.04349764063954353,-0.6258369088172913,0.15091903507709506,0.290084570646286,-0.4284341931343079,-0.33371907472610474,0.554466187953949,0.851779580116272,-0.054922901093959815,0.09224111586809157,-0.9786138534545898,-0.1289815902709961,0.5429506301879883,0.32940050959587097,0
Adam Zimmer,2016,Minnesota Vikings (NFL),linebackers,D,LB,3,10,0.688,0.375,0,0,0.20476654171943665,-0.3739818036556244,-0.0721939280629158,-1.0115712881088257,0.5928792357444763,0.3605256974697113,-0.2309286147356033,0.015065884217619898,-0.040650852024555206,-0.4483446180820465,0.7648014426231384,-0.007282182574272157,-0.6542165279388428,0.6854460835456848,0.2620890736579895,0.5075929760932922,0
Norv Turner,2016,Minnesota Vikings (NFL),offensive coordinator,OC,OC,2,31,0.688,0.463,0,1,0.449102520942688,-0.11480972170829773,-0.14875154197216034,-0.029867861419916156,0.08361286669969559,-0.13883288204669952,0.2467211782932281,0.3948675692081451,0.0672876164317131,0.6899724006652832,0.4099343419075012,-0.007559760008007287,-0.6887959837913513,0.3743368089199066,-0.0501544326543808,-0.1433049887418747,0
Tony Sparano,2016,Minnesota Vikings (NFL),offensive line,O,OL,3,17,0.375,0.266,0,0,0.1121036857366562,-0.004710036795586348,-0.14457209408283234,-0.6213681697845459,-0.6466663479804993,-0.5192590951919556,-0.23481136560440066,-0.22854968905448916,0.12543216347694394,0.34659743309021,0.6643282771110535,-0.5277531147003174,-0.26066911220550537,-0.36836361885070795,0.3665156364440918,0.4714273512363434,0
Scott Turner,2016,Minnesota Vikings (NFL),quarterbacks,O,QB,3,5,0.688,0.459,0,0,0.4473454356193543,-0.041364453732967384,-0.2486785501241684,-0.2166658192873001,1.0236142873764038,-0.0577002763748169,0.3330115377902985,0.32912665605545044,0.1605527549982071,0.6254507303237915,-0.03751301020383835,0.10956846177577972,-0.7164216637611389,0.3238317370414734,0.7180006504058838,0.2901053726673126,0
Kevin Stefanski,2016,Minnesota Vikings (NFL),running backs,O,RB,3,11,0.688,0.563,0,0,-0.1366165429353714,-0.03936593979597092,0.11593414843082428,-0.3731735646724701,0.8733249306678772,0.15374784171581268,0.1477547287940979,0.303279846906662,0.02198393829166889,0.2684067189693451,0.4560829102993012,-0.0020876785274595022,-1.2078601121902466,0.5853225588798523,0.529638409614563,0.13517284393310547,0
Pat Shurmur,2016,Minnesota Vikings (NFL),tight ends,O,TE,3,17,0.625,0.448,0,0,0.06753914803266525,0.04058877378702164,-0.15548934042453766,-0.8851694464683533,0.5707336664199829,-0.5062227249145508,0.9143959879875184,-0.7772704958915709,-0.8523684740066528,0.3480672538280487,-0.6820501089096069,-0.1064360737800598,-0.3046339154243469,0.2913945019245148,-0.6956019401550293,0.6549534201622009,0
George Stewart,2016,Minnesota Vikings (NFL),wide receivers,O,WR,3,27,0.688,0.45,0,0,-0.17802447080612185,0.5744191408157349,0.7526125907897949,-0.30932655930519104,0.3031982779502869,-0.035397328436374664,0.42293545603752136,0.017592359334230426,-0.20592273771762848,0.2594093680381775,0.1042349711060524,-0.6831926703453064,-0.6889548897743225,0.6665467023849487,-0.15056708455085754,0.11869457364082335,0
Jerry Gray,2017,Minnesota Vikings (NFL),defensive backs,D,Sec,3,18,0.688,0.488,0,0,-0.4404047727584839,-0.33141469955444336,0.28530535101890564,0.1885857731103897,0.21770931780338287,1.094448447227478,0.3523497879505157,-0.058138485997915275,-0.2566260099411011,-0.8596504330635071,0.2426218241453171,0.353967547416687,-0.006913875229656696,0.09694844484329224,0.28591591119766235,0.1392296999692917,0
George Edwards,2017,Minnesota Vikings (NFL),defensive coordinator,DC,DC,2,19,0.688,0.513,0,1,-0.5278999805450441,-0.349275141954422,0.4743807315826416,0.6919808983802795,0.4683124721050263,-0.044649537652730935,-0.23748984932899475,-0.4165910184383392,0.01851893961429596,0.383244127035141,0.26236647367477417,0.20186667144298556,-0.8469640612602234,-0.11196035891771317,0.4535189270973206,-0.17637531459331512,0
Andre Patterson,2017,Minnesota Vikings (NFL),defensive line,D,DL,3,13,0.688,0.542,0,0,-0.4993835389614105,-0.4840690493583679,0.26877668499946594,-0.14360231161117554,0.4101896286010742,0.9835180044174194,-0.14905431866645813,0.4209730327129364,-0.2632160782814026,0.4713021814823151,0.05217387527227402,0.43034765124320973,-0.21095000207424164,-0.34725430607795715,0.14245294034481049,-0.3099760711193085,0
Mike Zimmer,2017,Minnesota Vikings (NFL),head coach,HC,HC,1,23,0.688,0.588,1,0,-0.30798566341400146,-0.8369477391242981,0.390352725982666,-0.13726304471492767,0.12532596290111542,0.6599753499031067,-0.44269660115242,-0.3252792358398437,0.2521287202835083,0.12197089195251465,0.1307133436203003,-0.005317047704011203,-0.9892225861549376,-0.07415304332971573,0.4586290419101715,-0.16589704155921936,0
Adam Zimmer,2017,Minnesota Vikings (NFL),linebackers,D,LB,3,11,0.688,0.375,0,0,-0.15854626893997192,-1.0911815166473389,0.5602911710739136,-0.4478170573711395,0.7352668642997742,0.4015100002288817,-0.2797084152698517,0.16596457362174988,-0.4436673521995544,-0.5927589535713196,0.4913381040096283,-0.026715703308582302,-0.3954950273036957,0.4105910360813141,-0.12225762009620668,-0.2706458866596222,0
Pat Shurmur,2017,Minnesota Vikings (NFL),offensive coordinator,OC,OC,2,18,0.625,0.49,0,1,-0.519306480884552,-0.7587213516235352,0.3320523202419281,-0.053153540939092636,0.8834258317947388,-0.11562982201576233,0.03398052603006363,-1.0247173309326172,-0.9778814911842346,0.06268321722745895,-0.5984169244766235,-0.12188252061605452,-0.5020390152931213,-0.10079088062047957,-0.4119536280632019,-0.25509628653526306,0
Tony Sparano,2017,Minnesota Vikings (NFL),offensive line,O,OL,3,18,0.5,0.281,0,0,-0.2096974402666092,-0.25332027673721313,0.25990998744964605,-0.1441373974084854,-0.2191099375486374,-0.0009675982291810217,-0.5485976934432983,-0.07920175790786743,-0.4307948052883148,0.14090032875537872,0.8730950355529785,-0.2859377861022949,-0.5489458441734314,0.17644819617271426,0.23165735602378845,0.0012618097243830562,0
Kevin Stefanski,2017,Minnesota Vikings (NFL),quarterbacks,O,QB,3,12,0.688,0.542,0,0,-0.3732210993766785,-0.668271541595459,0.4278910756111145,-0.08584293723106384,1.0091514587402344,0.4798474013805389,0.028382176533341408,0.004945239517837764,-0.6271631717681885,0.06470880657434464,0.16208277642726898,-0.15959085524082184,-1.1055254936218262,0.07401100546121597,0.07298307120800017,-0.5353199243545532,0
Kennedy Polamalu,2017,Minnesota Vikings (NFL),running backs,O,RB,3,6,0.0,0.0,0,0,-0.3526904881000519,0.6199274659156799,0.16885533928871155,-0.4186780452728272,-0.4068429172039032,0.9063464403152466,-0.2644031345844269,0.0024542442988604307,-0.4091382622718811,0.18390750885009768,-0.006487313657999039,1.0947511196136477,-0.7063183784484863,0.004009219817817211,-0.008065354079008102,0.05446520447731018,0
Clancy Barone,2017,Minnesota Vikings (NFL),tight ends,O,TE,3,13,0.812,0.737,0,0,-0.06863643229007721,-0.13024012744426727,0.4680375158786774,0.3122709393501282,0.15547478199005127,0.38302430510520935,0.8808032870292664,0.3673998117446899,-0.33447206020355225,0.240618959069252,0.8398171663284302,-0.4825997352600098,-0.3068288266658783,-0.009896754287183285,-0.5985274910926819,0.02551599033176899,0
Pat Shurmur,2017,Minnesota Vikings (NFL),tight ends,O,TE,3,18,0.625,0.49,0,0,-0.519306480884552,-0.7587213516235352,0.3320523202419281,-0.053153540939092636,0.8834258317947388,-0.11562982201576233,0.03398052603006363,-1.0247173309326172,-0.9778814911842346,0.06268321722745895,-0.5984169244766235,-0.12188252061605452,-0.5020390152931213,-0.10079088062047957,-0.4119536280632019,-0.25509628653526306,0
Darrell Hazell,2017,Minnesota Vikings (NFL),wide receivers,O,WR,3,0,0.0,0.0,0,0,0.6452232003211975,-0.2457040250301361,0.3509130775928497,-0.04355241358280182,0.07156968861818314,-0.11890307068824768,-1.1328076124191284,-0.5094667077064514,-0.5188707113265991,0.4441337585449219,0.39980778098106384,0.5875759124755859,0.22094719111919406,0.8808475136756897,-0.10244628041982652,0.4974969923496246,0
Andrew Janocko,2018,Minnesota Vikings (NFL),offensive line,O,OL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clancy Barone,2018,Minnesota Vikings (NFL),offensive line,O,OL,3,14,0.812,0.737,0,0,-0.06236560270190239,-0.3061830103397369,0.20280788838863373,0.2622855305671692,0.18453577160835266,0.3804107904434204,0.6839456558227539,0.8430613875389099,-0.1419314742088318,-0.0872935801744461,-0.39482709765434265,-0.2858403325080872,-0.2249734252691269,0.0005799512728117406,-0.6054570078849792,-0.579294741153717,0
Jerry Gray,2018,Minnesota Vikings (NFL),defensive backs,D,Sec,3,19,0.812,0.575,0,0,0.1500026285648346,-0.08834102004766464,-0.5405337810516357,0.011281981132924557,0.1554076075553894,0.5767728090286255,0.5904234051704407,0.5630413889884949,0.4851973652839661,-0.7429670095443726,-0.6809131503105164,0.3589748740196228,-0.09176473319530487,0.27347081899642944,0.2219233363866806,0.1920405477285385,0
George Edwards,2018,Minnesota Vikings (NFL),defensive coordinator,DC,DC,2,20,0.812,0.588,0,1,-0.5751851797103882,-0.4360799789428711,-0.2881377935409546,0.2342933118343353,0.4018239378929138,0.11131521314382553,0.015933630988001823,0.16019637882709506,0.1973666250705719,-0.014702878892421722,-0.8394560217857361,0.07912538200616838,0.022134412080049515,-0.5488014817237854,0.7027449011802673,-0.7184002995491028,0
Andre Patterson,2018,Minnesota Vikings (NFL),defensive line,D,DL,3,14,0.812,0.609,0,0,-0.3598244786262512,0.08891548216342926,-0.3340590298175812,-0.4324495792388916,0.0775347352027893,0.6965488791465759,0.07455486804246902,0.7995532155036926,0.33889561891555786,0.3799437880516052,-0.5112529993057251,0.4599998891353607,-0.08841504156589508,-0.0848952978849411,0.15277764201164246,-0.15179795026779175,0
Mike Zimmer,2018,Minnesota Vikings (NFL),head coach,HC,HC,1,24,0.812,0.625,1,0,-0.638814389705658,-0.3960866928100586,-0.319702684879303,-0.6797793507575989,0.03125352039933205,0.4929186999797821,0.009194294922053814,0.25387662649154663,0.2512158155441284,-0.03539227694272995,-0.6423542499542236,-0.5080410242080688,-0.5666314363479614,-0.39907148480415344,0.4913372099399567,-0.4239895939826965,0
Adam Zimmer,2018,Minnesota Vikings (NFL),linebackers,D,LB,3,12,0.812,0.609,0,0,0.049229837954044335,-0.3612161874771118,-0.30637243390083313,-0.5940030217170715,0.2853437662124634,0.40963631868362427,0.1841673702001572,1.111197829246521,-0.5300007462501526,-0.7839369177818298,-0.2914373576641083,-0.06260088831186295,-0.1883750706911087,0.05619941279292106,0.1409948468208313,-0.5493509173393251,0
John DeFilippo,2018,Minnesota Vikings (NFL),offensive coordinator,OC,OC,2,11,0.812,0.375,0,1,-0.1992164701223373,-0.8908089995384216,0.02477320842444897,0.3129478693008423,-0.700907289981842,-0.1482996940612793,-0.15399527549743652,-0.04280328005552292,-0.7276060581207275,-0.6536220908164978,-0.14169198274612427,-0.32820501923561096,0.01770523563027382,-0.2140471339225769,-0.1927868723869324,-1.0369256734848022,0
Kevin Stefanski,2018,Minnesota Vikings (NFL),quarterbacks,O,QB,3,13,0.812,0.609,0,0,-0.2054240852594376,0.0040852101519703865,-0.3396814167499542,-0.6138219237327576,0.4511542916297913,0.7911774516105652,0.4526055157184601,0.6873561143875122,-0.4627916216850281,-0.2995644509792328,-1.137953281402588,-0.10305027663707733,-0.198062002658844,-0.08176794648170471,0.007098495960235596,-0.8777800798416138,0
Kennedy Polamalu,2018,Minnesota Vikings (NFL),running backs,O,RB,3,7,0.812,0.812,0,0,-0.30876439809799194,-0.06060481444001198,-0.7060375213623047,-0.36812588572502136,-0.5056557059288025,0.8277122974395752,-0.027428878471255302,0.3311992883682251,-0.2585649192333221,-0.14569590985774994,-0.6073407530784607,0.9214128851890564,-0.4599865078926086,0.030196730047464367,-0.13010717928409574,-0.1912232041358948,0
Todd Downing,2018,Minnesota Vikings (NFL),tight ends,O,TE,3,17,0.75,0.513,0,0,0.4839311540126801,-0.4875113666057586,-0.9363595247268676,0.6120736002922058,-0.5732985138893127,0.07868453860282898,-0.2770425379276276,-0.3236384391784668,0.08828897774219513,-1.0048177242279053,-0.07365831732749939,0.2089685946702957,-0.1789938658475876,0.4347444176673889,-0.9147208929061891,-0.4039336740970612,0
Darrell Hazell,2018,Minnesota Vikings (NFL),wide receivers,O,WR,3,1,0.812,0.812,0,0,-0.18081533908843994,-0.1857042908668518,-0.3875229954719544,-0.41980233788490295,0.2720162272453308,0.8406911492347717,0.19733557105064392,0.6676566004753113,-0.7506051659584045,-0.33264172077178955,-0.6407183408737183,0.2899739146232605,0.2381000816822052,0.031246550381183624,0.1762237548828125,-0.4030334651470184,0
Jerry Gray,2019,Minnesota Vikings (NFL),defensive backs,D,Sec,3,20,0.812,0.588,0,0,0.5247674584388733,0.10336098819971083,0.4554016888141632,-0.17030459642410278,0.5594518184661865,-0.17046360671520233,0.25752806663513184,-0.1418992280960083,0.3610585331916809,-0.5012433528900146,-0.4662835896015167,0.034759540110826485,-0.8092331290245056,0.43072363734245295,-0.360532820224762,0.5150082111358643,0
George Edwards,2019,Minnesota Vikings (NFL),defensive coordinator,DC,DC,2,21,0.812,0.588,0,1,-0.2640571892261505,0.2610491514205933,0.16005592048168182,-0.4009730517864227,0.5787561535835266,-0.7694218158721924,0.00964467879384756,-0.013045507483184338,0.6055412888526917,0.5655494332313538,-0.6261517405509949,-0.3300732374191284,-0.4159185886383057,-0.4673901498317719,0.4236710667610169,0.16504725813865662,0
Andre Patterson,2019,Minnesota Vikings (NFL),defensive line,D,DL,3,15,0.812,0.588,0,0,-0.11669940501451492,0.3284279704093933,0.6018196940422058,-0.6757219433784485,0.16699634492397308,0.1433156132698059,-0.2607697546482086,0.4681871235370636,0.4844914972782135,0.18118014931678766,-0.19637802243232727,0.19508732855319974,-0.5724976658821106,0.16933706402778625,-0.3069537878036499,0.3040750622749329,0
Mike Zimmer,2019,Minnesota Vikings (NFL),head coach,HC,HC,1,25,0.812,0.588,1,0,-0.16816675662994385,-0.39238014817237854,0.42537564039230347,-0.7568137049674988,0.1669839173555374,-0.3679740726947784,-0.17915022373199466,0.4892085492610931,0.7077516317367554,-0.06493731588125229,-0.6213234066963196,-0.26128721237182617,-0.8088961243629456,-0.252113401889801,0.23968496918678284,-0.07530848681926727,0
Adam Zimmer,2019,Minnesota Vikings (NFL),linebackers,D,LB,3,13,0.812,0.588,0,0,0.13900607824325562,-0.13487382233142853,0.7672667503356934,-0.2886593341827393,0.547963559627533,-0.5725094079971313,0.0367395281791687,1.0701469182968142,0.4310263991355896,-0.5369943976402283,-0.4722304046154022,0.2641434073448181,-0.29343217611312866,0.2630168199539185,0.08650229126214981,-0.15588784217834473,0
Kevin Stefanski,2019,Minnesota Vikings (NFL),offensive coordinator,OC,OC,2,14,0.812,0.588,0,1,0.4581537544727325,0.2313957512378693,0.5437830686569214,-0.7747419476509094,0.7186058759689331,-0.608505368232727,0.18851664662361145,0.8161553740501404,0.6598677635192871,-0.09391174465417862,-1.1252572536468506,-0.226326122879982,-0.3882204294204712,-0.15040439367294312,-0.3855351209640503,-0.08392051607370378,0
Rick Dennison,2019,Minnesota Vikings (NFL),offensive line,O,OL,3,24,0.75,0.5,0,0,-0.3636680543422699,0.30289900302886963,0.5863614082336426,0.2350255846977234,-0.08005718141794205,-0.5575659871101379,-0.1569426655769348,0.18872612714767456,0.4699476063251496,0.23053501546382904,0.12333182990550995,0.0494452603161335,0.21629790961742398,0.6113531589508057,-0.7140128016471863,0.7676022052764893,0
Rick Dennison,2019,Minnesota Vikings (NFL),run game coordinator,OC,OC,2,24,0.75,0.5,0,1,-0.3636680543422699,0.30289900302886963,0.5863614082336426,0.2350255846977234,-0.08005718141794205,-0.5575659871101379,-0.1569426655769348,0.18872612714767456,0.4699476063251496,0.23053501546382904,0.12333182990550995,0.0494452603161335,0.21629790961742398,0.6113531589508057,-0.7140128016471863,0.7676022052764893,0
Klint Kubiak,2019,Minnesota Vikings (NFL),quarterbacks,O,QB,3,5,0.0,0.0,0,0,-0.04537874087691307,0.6054789423942566,0.525980532169342,0.3444724977016449,0.14343060553073886,-0.5655667781829834,0.3580518364906311,0.4182789623737335,0.6298803687095642,0.7824274897575378,-0.4250063896179199,-0.5347384214401245,0.010450664907693865,0.6872009038925171,-0.8640337586402893,0.20852363109588626,0
Kennedy Polamalu,2019,Minnesota Vikings (NFL),running backs,O,RB,3,8,0.812,0.656,0,0,0.2332539111375809,0.5102725625038147,-0.3974767625331879,-0.8578784465789795,0.012230625376105309,0.1173086240887642,0.0477830246090889,0.6527588367462158,0.10468830913305284,-0.1302417516708374,-0.5469210743904114,0.2625345289707184,-0.985410451889038,0.2094414234161377,-0.4796180129051209,0.4055860638618469,0
Brian Pariani,2019,Minnesota Vikings (NFL),tight ends,O,TE,3,23,0.75,0.625,0,0,-0.012201002798974514,0.5787309408187866,0.5706220865249634,0.8632932305335999,0.25100481510162354,-0.9546014070510864,-0.2761179208755493,0.08494064956903458,0.5108301043510437,0.3499491512775421,0.2791857421398163,0.035579320043325424,0.011701365001499651,0.639907717704773,-0.6903756260871887,0.6462531685829163,0
Drew Petzing,2019,Minnesota Vikings (NFL),wide receivers,O,WR,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dante Scarnecchia,2002,New England Patriots (NFL),offensive line,O,OL,3,20,0.688,0.527,0,0,-0.20012931525707245,-0.6779392957687378,0.08254919201135635,-0.2709048688411713,-0.0587526299059391,0.6083083748817444,0.4698721468448639,-0.02952728420495987,-0.7090462446212769,0.7857620716094971,0.08448199927806854,-0.16328071057796478,0.15355563163757324,0.04838108643889427,-0.7533836960792542,-0.7272233366966248,0
Jeff Davidson,2002,New England Patriots (NFL),tight ends,O,TE,3,7,0.0,0.0,0,0,0.15772955119609833,-1.3112223148345947,0.26339319348335266,-0.2496350556612015,0.3056877553462982,0.4253831207752228,0.42241209745407104,0.13038116693496704,-0.6327311992645264,0.7122995853424072,-0.3545927703380585,0.3477153778076172,0.16963569819927216,-0.016832390800118446,-0.29752445220947266,-0.3628469109535217,0
Eric Mangini,2002,New England Patriots (NFL),defensive backs,D,Sec,3,7,0.688,0.5,0,0,0.3025420904159546,-0.5121662020683289,0.010650444775819778,-0.5929778814315796,-0.19759760797023773,1.0288851261138916,0.08690421283245088,-0.5865817666053772,-0.6797413825988771,1.3078633546829224,0.691580057144165,-0.5387867689132689,0.2068655490875244,-0.08291202783584595,-0.899903416633606,-1.0789999961853027,0
Romeo Crennel,2002,New England Patriots (NFL),defensive coordinator,DC,DC,2,21,0.75,0.479,0,1,0.24298982322216034,-0.1718846559524536,-0.5645562410354614,0.04904599487781525,-0.1674191951751709,0.8483862280845642,0.1872936338186264,-0.5374220013618469,-0.6041647791862488,0.6127810478210449,0.5963124632835388,-0.2434178441762924,0.15983891487121582,0.08023636788129808,-0.5563554167747498,-0.9837659597396852,0
Romeo Crennel,2002,New England Patriots (NFL),defensive line,D,DL,3,21,0.75,0.479,0,0,0.24298982322216034,-0.1718846559524536,-0.5645562410354614,0.04904599487781525,-0.1674191951751709,0.8483862280845642,0.1872936338186264,-0.5374220013618469,-0.6041647791862488,0.6127810478210449,0.5963124632835388,-0.2434178441762924,0.15983891487121582,0.08023636788129808,-0.5563554167747498,-0.9837659597396852,0
Bill Belichick,2002,New England Patriots (NFL),head coach,HC,HC,1,26,0.75,0.578,1,0,0.4368954300880432,-0.3630748391151428,-0.29566293954849243,-0.08142212778329849,-0.5215486288070679,0.31391462683677673,0.04123404249548912,-0.5674114823341371,-0.6298813223838806,0.8768143653869629,0.6776137351989746,-0.23572215437889102,0.09361235052347183,-0.02288433723151684,-0.5449422597885132,-1.014187574386597,0
Pepper Johnson,2002,New England Patriots (NFL),inside linebackers,D,LB,3,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Charlie Weis,2002,New England Patriots (NFL),offensive coordinator,OC,OC,2,12,0.0,0.0,0,1,0.3484993577003479,-0.30263903737068176,-0.41555932164192205,-0.4383033215999603,-0.13246719539165494,0.6426795125007629,0.09326910972595216,-0.4898589849472046,-0.5366093516349792,0.5709219574928284,0.8114774823188782,-0.19116352498531344,0.5678161382675171,0.04925698786973953,-0.6190954446792603,-0.8032096028327942,0
Charlie Weis,2002,New England Patriots (NFL),quarterbacks,O,QB,3,12,0.0,0.0,0,0,0.3484993577003479,-0.30263903737068176,-0.41555932164192205,-0.4383033215999603,-0.13246719539165494,0.6426795125007629,0.09326910972595216,-0.4898589849472046,-0.5366093516349792,0.5709219574928284,0.8114774823188782,-0.19116352498531344,0.5678161382675171,0.04925698786973953,-0.6190954446792603,-0.8032096028327942,0
Rob Ryan,2002,New England Patriots (NFL),outside linebackers,D,LB,3,4,0.0,0.0,0,0,0.7236402630805969,-0.2423049956560135,-0.037591446191072464,-0.721088171005249,-0.14373941719532013,0.7960017323493958,-0.3097222745418549,-0.09196849912405014,-0.5784355401992798,1.0723336935043335,0.34354907274246216,-0.6649166941642761,0.6727144718170166,0.20010654628276825,-0.8281481266021729,-0.7333256006240845,0
Ivan Fears,2002,New England Patriots (NFL),running backs,O,RB,3,11,0.0,0.0,0,0,0.5438989996910095,-0.392469197511673,0.34238237142562866,-0.03877636790275574,0.0781901553273201,0.5258242487907411,0.6701504588127136,-0.2582964301109314,-0.3382006585597992,0.5442631840705872,-0.25279900431633,-0.19177614152431488,0.5102259516716003,-0.030780231580138206,-0.8679250478744507,-0.26568910479545593,0
Brian Daboll,2002,New England Patriots (NFL),wide receivers,O,WR,3,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
